time,ueid,TDDLTE_L1_measurement_Serving_Cell_Measurement_RSRP,TDDLTE_L1_measurement_Serving_Cell_Measurement_SINR
40860140,1,-76,10
40860343,1,-76,8
40860578,1,-75,10
40860781,1,-76,12
40861031,1,-78,9
40861140,1,-73,12
40861468,1,-75,10
40861578,1,-72,9
40861781,1,-75,7
40862031,1,-78,9
40862140,1,-77,8
40862343,1,-78,7
40862578,1,-77,6
40862781,1,-76,7
40862984,1,-77,7
40863140,1,-78,7
40863468,1,-76,8
40863578,1,-77,7
40863781,1,-77,7
40864031,1,-76,8
40864218,1,-77,7
40864343,1,-77,9
40864578,1,-76,8
40864781,1,-76,9
40865031,1,-75,9
40865140,1,-76,9
40865468,1,-75,9
40865578,1,-76,10
40865781,1,-75,9
40866031,1,-76,8
40866140,1,-76,7
40866343,1,-75,6
40866578,1,-75,7
40866781,1,-76,7
40867031,1,-76,6
40867140,1,-76,6
40867468,1,-77,7
40867578,1,-76,7
40867781,1,-76,6
40868000,1,-77,7
40868140,1,-76,7
40868343,1,-76,7
40868578,1,-76,7
40868781,1,-76,8
40869031,1,-76,7
40869140,1,-77,8
40869468,1,-77,9
40869578,1,-77,9
40869781,1,-77,9
40870031,1,-77,8
40870140,1,-77,8
40870343,1,-77,9
40870578,1,-77,9
40870781,1,-77,9
40871031,1,-78,9
40871140,1,-78,9
40871468,1,-77,7
40871578,1,-77,7
40871781,1,-77,7
40872031,1,-77,7
40872140,1,-77,8
40872343,1,-78,7
40872578,1,-79,9
40872781,1,-79,7
40873031,1,-79,7
40873140,1,-80,8
40873359,1,-79,8
40873578,1,-79,8
40873781,1,-79,8
40874031,1,-79,9
40874140,1,-79,7
40874343,1,-79,7
40874578,1,-79,8
40874781,1,-78,8
40875031,1,-79,8
40875140,1,-79,7
40875421,1,-79,8
40875578,1,-79,7
40875781,1,-79,7
40876031,1,-80,7
40876140,1,-79,7
40876343,1,-79,7
40876578,1,-79,7
40876750,1,-79,7
40877031,1,-79,7
40877140,1,-79,7
40877468,1,-79,8
40877578,1,-79,8
40877781,1,-80,8
40878031,1,-80,8
40878140,1,-80,8
40878343,1,-80,8
40878578,1,-80,8
40878781,1,-80,8
40879140,1,-80,8
40879468,1,-80,8
40879578,1,-80,8
40879781,1,-80,8
40880031,1,-80,8
40880140,1,-80,8
40880343,1,-79,8
40880578,1,-78,8
40880781,1,-78,8
40881140,1,-78,8
40881468,1,-77,8
40881578,1,-76,8
40881781,1,-76,8
40882031,1,-77,8
40882140,1,-77,8
40882343,1,-76,8
40882578,1,-76,8
40882781,1,-77,8
40883031,1,-77,8
40883140,1,-78,9
40883468,1,-78,8
40883578,1,-78,8
40883781,1,-77,8
40884031,1,-77,9
40884140,1,-76,10
40884343,1,-77,8
40884578,1,-78,8
40884781,1,-78,9
40885031,1,-78,7
40885140,1,-78,7
40885343,1,-78,6
40885578,1,-78,8
40885781,1,-78,9
40886031,1,-76,10
40886140,1,-75,10
40886468,1,-75,10
40886578,1,-76,7
40886906,1,-75,9
40887031,1,-75,8
40887140,1,-76,9
40887468,1,-75,8
40887578,1,-75,8
40887781,1,-75,8
40888031,1,-75,7
40888140,1,-75,8
40888468,1,-75,9
40888578,1,-76,9
40888781,1,-76,8
40889031,1,-76,7
40889140,1,-75,9
40889468,1,-74,10
40889578,1,-74,9
40889781,1,-75,8
40890031,1,-75,8
40890140,1,-75,10
40890343,1,-74,9
40890578,1,-74,9
40890781,1,-74,11
40891031,1,-75,11
40891140,1,-74,9
40891468,1,-74,8
40891578,1,-76,8
40891750,1,-75,7
40892031,1,-76,7
40892140,1,-75,8
40892468,1,-73,10
40892578,1,-75,7
40892781,1,-75,7
40893031,1,-74,8
40893140,1,-74,9
40893468,1,-76,9
40893578,1,-76,10
40893781,1,-76,8
40894031,1,-75,9
40894140,1,-78,11
40894343,1,-76,14
40894578,1,-77,13
40894781,1,-80,15
40895031,1,-82,10
40895140,1,-80,13
40895468,1,-79,13
40895578,1,-80,11
40895781,1,-79,12
40896031,1,-80,10
40896140,1,-80,10
40896343,1,-79,9
40896578,1,-79,11
40896750,1,-78,12
40897031,1,-78,11
40897140,1,-78,11
40897421,1,-78,9
40897578,1,-79,9
40897781,1,-78,6
40898031,1,-79,8
40898140,1,-77,10
40898343,1,-75,12
40898578,1,-76,11
40898781,1,-79,7
40899140,1,-76,9
40899468,1,-76,10
40899578,1,-77,11
40899781,1,-74,13
40900031,1,-77,8
40900218,1,-76,10
40900343,1,-76,9
40900578,1,-78,9
40900781,1,-74,12
40901031,1,-76,13
40901140,1,-74,14
40901468,1,-74,13
40901578,1,-75,14
40901906,1,-75,13
40902031,1,-77,12
40902218,1,-74,14
40902468,1,-75,12
40902578,1,-74,15
40902781,1,-77,13
40903109,1,-76,13
40903140,1,-76,13
40903343,1,-77,12
40903546,1,-77,11
40903750,1,-76,11
40903937,1,-77,12
40904140,1,-77,11
40904343,1,-79,11
40904546,1,-79,10
40904750,1,-78,11
40904937,1,-79,10
40905140,1,-78,11
40905343,1,-78,11
40905546,1,-77,11
40905750,1,-78,11
40905937,1,-78,11
40906140,1,-77,11
40906343,1,-76,13
40906562,1,-77,12
40906781,1,-79,10
40906937,1,-77,11
40907187,1,-78,10
40907343,1,-78,10
40907546,1,-78,10
40907750,1,-78,10
40907937,1,-78,10
40908187,1,-78,10
40908390,1,-78,10
40908546,1,-77,10
40908781,1,-77,10
40908937,1,-77,11
40909140,1,-78,10
40909390,1,-78,10
40909546,1,-78,10
40909781,1,-78,10
40909953,1,-78,10
40910140,1,-78,10
40910421,1,-78,10
40910546,1,-78,10
40910781,1,-78,11
40911031,1,-78,11
40911140,1,-78,11
40911468,1,-78,11
40911578,1,-78,10
40911750,1,-79,10
40911984,1,-80,9
40912140,1,-79,11
40912343,1,-79,11
40912578,1,-80,9
40912765,1,-78,10
40912984,1,-78,11
40913234,1,-80,11
40913484,1,-78,11
40913578,1,-78,11
40913781,1,-77,11
40914031,1,-77,12
40914140,1,-78,11
40914343,1,-78,10
40914578,1,-78,10
40914750,1,-78,11
40915031,1,-78,11
40915140,1,-78,10
40915468,1,-78,11
40915578,1,-79,9
40915781,1,-78,11
40916031,1,-77,12
40916140,1,-77,12
40916343,1,-77,12
40916578,1,-77,12
40916750,1,-77,11
40917031,1,-77,12
40917140,1,-77,11
40917468,1,-77,13
40917578,1,-77,12
40917906,1,-77,12
40918031,1,-76,13
40918218,1,-77,12
40918468,1,-77,12
40918578,1,-77,12
40918750,1,-77,12
40918984,1,-77,12
40919218,1,-76,14
40919468,1,-77,12
40919640,1,-77,13
40919781,1,-77,12
40920031,1,-76,11
40920140,1,-77,13
40920343,1,-77,12
40920578,1,-76,13
40920781,1,-76,13
40921031,1,-76,12
40921140,1,-76,12
40921468,1,-77,12
40921578,1,-77,11
40921781,1,-77,12
40922031,1,-77,13
40922140,1,-78,11
40922343,1,-77,12
40922578,1,-77,12
40922781,1,-78,12
40923031,1,-77,12
40923140,1,-76,14
40923343,1,-77,11
40923593,1,-76,13
40923781,1,-76,12
40924031,1,-76,12
40924140,1,-76,11
40924421,1,-76,12
40924546,1,-76,13
40924750,1,-76,12
40924984,1,-76,12
40925218,1,-76,12
40925468,1,-75,13
40925578,1,-76,12
40925781,1,-76,12
40926031,1,-76,12
40926140,1,-75,12
40926343,1,-76,13
40926578,1,-75,13
40926750,1,-76,11
40927031,1,-76,12
40927140,1,-76,12
40927468,1,-76,11
40927640,1,-76,12
40927750,1,-75,12
40927984,1,-76,12
40928218,1,-76,12
40928578,1,-75,12
40928781,1,-76,13
40929031,1,-76,13
40929140,1,-75,13
40929468,1,-76,12
40929578,1,-76,12
40929781,1,-77,11
40930031,1,-77,10
40930140,1,-77,10
40930343,1,-78,10
40930578,1,-77,11
40930750,1,-78,11
40930984,1,-78,11
40931218,1,-78,11
40931421,1,-78,12
40931546,1,-77,13
40931906,1,-76,12
40932031,1,-76,12
40932140,1,-76,12
40932343,1,-75,13
40932578,1,-75,13
40932781,1,-75,13
40933031,1,-76,13
40933140,1,-75,13
40933468,1,-75,13
40933578,1,-75,13
40933750,1,-75,13
40933937,1,-75,13
40934187,1,-75,13
40934468,1,-75,13
40934578,1,-76,13
40934781,1,-76,13
40935140,1,-75,12
40935468,1,-77,12
40935578,1,-77,10
40935796,1,-76,11
40936031,1,-75,13
40936187,1,-75,13
40936343,1,-75,13
40936578,1,-76,12
40936859,1,-76,12
40936937,1,-76,12
40937218,1,-76,13
40937421,1,-76,11
40937625,1,-76,13
40937781,1,-76,13
40938031,1,-76,11
40938140,1,-76,12
40938343,1,-76,12
40938546,1,-76,11
40938781,1,-76,11
40939031,1,-77,11
40939140,1,-79,10
40939468,1,-78,10
40939578,1,-78,10
40939781,1,-78,10
40939984,1,-77,10
40940218,1,-77,10
40940343,1,-78,11
40940578,1,-79,10
40940781,1,-78,9
40941031,1,-78,8
40941140,1,-79,8
40941468,1,-80,8
40941578,1,-78,10
40941781,1,-78,9
40942031,1,-78,10
40942140,1,-78,10
40942343,1,-79,8
40942578,1,-78,8
40942781,1,-78,8
40943031,1,-78,8
40943140,1,-77,8
40943468,1,-77,8
40943640,1,-77,8
40943781,1,-77,10
40944031,1,-77,10
40944140,1,-78,10
40944578,1,-76,11
40944906,1,-78,10
40945031,1,-81,9
40945140,1,-80,11
40945343,1,-78,10
40945578,1,-77,10
40945750,1,-77,9
40945984,1,-80,9
40946218,1,-79,8
40946343,1,-79,8
40946578,1,-81,8
40946750,1,-77,11
40947031,1,-78,11
40947140,1,-78,10
40947343,1,-79,10
40947578,1,-80,9
40947781,1,-76,11
40948031,1,-77,11
40948140,1,-78,11
40948343,1,-81,9
40948578,1,-79,10
40948750,1,-78,8
40948984,1,-80,8
40949218,1,-79,9
40949421,1,-77,8
40949546,1,-77,9
40949781,1,-79,8
40950031,1,-79,8
40950140,1,-80,10
40950343,1,-79,11
40950578,1,-78,10
40950781,1,-77,11
40951031,1,-76,10
40951140,1,-76,10
40951468,1,-78,9
40951578,1,-77,9
40951750,1,-78,10
40951984,1,-77,10
40952218,1,-78,10
40952343,1,-77,11
40952546,1,-77,11
40952781,1,-76,11
40953031,1,-76,12
40953140,1,-77,10
40953468,1,-78,10
40953578,1,-79,9
40953781,1,-79,10
40954031,1,-78,10
40954140,1,-78,11
40954578,1,-76,12
40954750,1,-77,12
40954984,1,-77,12
40955218,1,-77,12
40955468,1,-76,12
40955578,1,-76,12
40955781,1,-76,12
40956031,1,-75,12
40956140,1,-75,12
40956343,1,-75,12
40956578,1,-75,11
40956750,1,-75,11
40957031,1,-75,11
40957140,1,-75,11
40957468,1,-76,11
40957578,1,-75,11
40957781,1,-75,12
40958031,1,-75,11
40958140,1,-77,10
40958328,1,-78,9
40958578,1,-78,9
40958781,1,-78,9
40959031,1,-78,9
40959140,1,-78,9
40959468,1,-78,10
40959578,1,-78,10
40959781,1,-77,10
40960031,1,-77,11
40960140,1,-77,11
40960343,1,-77,11
40960578,1,-76,11
40960781,1,-76,11
40960984,1,-76,10
40961218,1,-76,10
40961468,1,-76,10
40961578,1,-75,9
40961781,1,-75,11
40962031,1,-75,11
40962218,1,-75,11
40962343,1,-75,10
40962578,1,-76,10
40962781,1,-76,10
40963140,1,-76,10
40963468,1,-76,12
40963578,1,-77,12
40963781,1,-77,11
40964031,1,-78,11
40964140,1,-77,11
40964468,1,-77,11
40964578,1,-77,11
40964781,1,-77,9
40965031,1,-77,11
40965140,1,-78,11
40965468,1,-78,11
40965578,1,-78,11
40965781,1,-77,11
40966031,1,-77,11
40966140,1,-77,11
40966343,1,-78,11
40966578,1,-77,9
40966750,1,-77,9
40966937,1,-76,11
40967187,1,-76,11
40967468,1,-76,11
40967578,1,-77,12
40967781,1,-77,12
40968031,1,-77,10
40968140,1,-78,10
40968468,1,-77,10
40968578,1,-77,10
40968781,1,-77,8
40968984,1,-77,8
40969218,1,-77,9
40969421,1,-78,8
40969578,1,-77,8
40969781,1,-77,8
40969984,1,-77,9
40970218,1,-77,8
40970343,1,-77,9
40970546,1,-77,9
40970781,1,-78,9
40971140,1,-77,9
40971468,1,-77,9
40971578,1,-77,9
40971781,1,-77,8
40971984,1,-77,9
40972218,1,-77,9
40972343,1,-76,9
40972578,1,-77,9
40972781,1,-78,9
40972984,1,-78,9
40973218,1,-78,9
40973437,1,-78,9
40973546,1,-77,9
40973781,1,-77,8
40974031,1,-77,9
40974140,1,-77,9
40974468,1,-77,9
40974578,1,-78,9
40974781,1,-77,9
40975031,1,-78,9
40975140,1,-78,9
40975421,1,-78,9
40975546,1,-77,9
40975781,1,-78,9
40975984,1,-78,9
40976218,1,-78,9
40976343,1,-77,9
40976578,1,-77,9
40976781,1,-78,9
40977031,1,-78,9
40977140,1,-77,9
40977468,1,-78,9
40977578,1,-78,10
40977781,1,-78,11
40978031,1,-79,10
40978140,1,-78,11
40978343,1,-78,10
40978578,1,-79,10
40978781,1,-79,10
40979031,1,-79,10
40979140,1,-79,10
40979421,1,-79,10
40979640,1,-79,10
40979906,1,-79,10
40980031,1,-79,10
40980140,1,-80,10
40980343,1,-80,10
40980578,1,-80,10
40980781,1,-79,10
40981140,1,-80,10
40981468,1,-79,10
40981640,1,-78,10
40981750,1,-79,10
40981953,1,-79,10
40982187,1,-80,10
40982468,1,-79,10
40982578,1,-78,11
40982781,1,-78,11
40983031,1,-78,11
40983218,1,-78,11
40983468,1,-78,11
40983578,1,-79,10
40983781,1,-78,10
40984031,1,-79,10
40984140,1,-79,10
40984468,1,-79,8
40984578,1,-77,11
40984781,1,-77,12
40985031,1,-77,12
40985140,1,-77,12
40985468,1,-77,12
40985578,1,-77,12
40985781,1,-77,11
40986031,1,-77,11
40986218,1,-77,10
40986343,1,-77,11
40986578,1,-77,12
40986781,1,-77,11
40987031,1,-77,10
40987140,1,-77,10
40987343,1,-77,11
40987546,1,-77,10
40987781,1,-77,10
40987984,1,-78,11
40988218,1,-78,11
40988343,1,-77,10
40988578,1,-77,10
40988781,1,-77,10
40988984,1,-77,10
40989218,1,-77,9
40989468,1,-77,10
40989578,1,-77,10
40989781,1,-77,10
40990031,1,-77,10
40990140,1,-77,10
40990343,1,-77,10
40990578,1,-77,10
40990781,1,-77,10
40990984,1,-77,10
40991218,1,-77,9
40991421,1,-77,10
40991546,1,-77,10
40991781,1,-77,9
40992031,1,-77,10
40992140,1,-77,9
40992343,1,-77,9
40992578,1,-77,9
40992750,1,-77,10
40993031,1,-78,10
40993140,1,-78,11
40993468,1,-78,11
40993578,1,-78,11
40993781,1,-77,10
40993984,1,-77,9
40994218,1,-77,9
40994468,1,-77,9
40994546,1,-77,9
40994781,1,-78,10
40995031,1,-78,10
40995140,1,-77,10
40995343,1,-77,10
40995578,1,-77,10
40995781,1,-78,9
40996031,1,-76,11
40996140,1,-77,10
40996343,1,-77,10
40996578,1,,9
40996781,1,-76,10
40997109,1,-77,11
40997218,1,-77,10
40997468,1,-77,9
40997578,1,-77,9
40997781,1,-77,10
40998031,1,-77,9
40998218,1,-77,11
40998343,1,-79,8
40998578,1,-79,10
40998781,1,-77,11
40999031,1,-77,11
40999140,1,-74,14
40999468,1,-75,12
40999578,1,-76,11
40999781,1,-76,11
41000031,1,-77,11
41000140,1,-78,9
41000343,1,-76,10
41000578,1,-76,10
41000781,1,-77,10
41001031,1,-77,10
41001140,1,-77,10
41001468,1,-78,9
41001578,1,-77,9
41001781,1,-78,9
41002031,1,-78,9
41002140,1,-78,9
41002468,1,-78,9
41002578,1,-77,11
41002781,1,-77,9
41002984,1,-77,9
41003218,1,-78,9
41003468,1,-78,9
41003578,1,-78,10
41003906,1,-79,9
41004031,1,-78,9
41004187,1,-78,10
41004468,1,-78,10
41004578,1,-78,9
41004781,1,-78,9
41005031,1,-78,9
41005140,1,-78,9
41005468,1,-78,9
41005578,1,-78,9
41005781,1,-78,9
41006031,1,-78,10
41006140,1,-78,10
41006343,1,-78,10
41006578,1,-79,10
41006781,1,-79,9
41007031,1,-79,10
41007140,1,-79,10
41007468,1,-79,10
41007593,1,-79,10
41007781,1,-79,9
41008031,1,-78,10
41008140,1,-78,9
41008343,1,-78,9
41008578,1,-78,9
41008781,1,-78,9
41008984,1,-78,9
41009218,1,-78,9
41009343,1,-78,9
41009593,1,-78,9
41009781,1,-79,9
41010031,1,-79,9
41010140,1,-79,9
41010343,1,-79,9
41010578,1,-79,9
41010906,1,-79,9
41011031,1,-78,9
41011140,1,-78,10
41011421,1,-78,10
41011578,1,-78,10
41011781,1,-78,9
41011984,1,-78,9
41012218,1,-78,9
41012343,1,-78,9
41012546,1,-78,9
41012781,1,-78,9
41013031,1,-78,9
41013203,1,-78,9
41013468,1,-78,9
41013593,1,-78,9
41013781,1,-78,9
41014031,1,-78,9
41014218,1,-78,9
41014343,1,-78,9
41014578,1,-78,9
41014781,1,-78,9
41014984,1,-78,9
41015218,1,-78,9
41015468,1,-78,9
41015546,1,-78,9
41015781,1,-78,9
41016031,1,-78,9
41016140,1,-78,8
41016343,1,-79,8
41016578,1,-79,8
41016781,1,-79,8
41017031,1,-79,8
41017140,1,-78,8
41017468,1,-78,8
41017578,1,-79,8
41017781,1,-78,8
41018015,1,-78,9
41018218,1,-79,8
41018343,1,-79,8
41018578,1,-79,8
41018781,1,-79,8
41019031,1,-79,8
41019171,1,-79,8
41019359,1,-79,8
41019578,1,-79,8
41019781,1,-80,8
41020031,1,-79,8
41020140,1,-79,8
41020468,1,-78,8
41020578,1,-78,8
41020781,1,-79,8
41021031,1,-79,8
41021140,1,-79,8
41021468,1,-79,8
41021546,1,-78,8
41021781,1,-78,8
41022031,1,-78,9
41022140,1,-78,9
41022343,1,-78,9
41022578,1,-78,10
41022750,1,-78,10
41022984,1,-78,9
41023218,1,-78,9
41023468,1,-78,10
41023578,1,-78,10
41023843,1,-78,10
41023984,1,-77,9
41024187,1,-77,9
41024359,1,-77,9
41024578,1,-77,8
41024765,1,-78,9
41024937,1,-78,8
41025218,1,-78,8
41025468,1,-78,8
41025578,1,-78,9
41025781,1,-78,9
41026031,1,-78,9
41026140,1,-78,9
41026468,1,-79,9
41026578,1,-79,9
41026781,1,-79,9
41027031,1,-78,8
41027140,1,-78,8
41027468,1,-79,8
41027578,1,-79,8
41027781,1,-79,9
41028031,1,-79,9
41028140,1,-79,8
41028343,1,-80,8
41028578,1,-79,9
41028781,1,-78,8
41029031,1,-80,8
41029140,1,-79,9
41029468,1,-79,9
41029578,1,-79,9
41029781,1,-79,8
41030031,1,-78,8
41030140,1,-78,8
41030343,1,-79,8
41030578,1,-78,9
41030781,1,-78,10
41031140,1,-79,8
41031468,1,-79,9
41031578,1,-78,10
41031781,1,-78,9
41032031,1,-78,10
41032140,1,-79,9
41032343,1,-79,8
41032578,1,-79,9
41032781,1,-78,9
41033140,1,-77,9
41033468,1,-78,9
41033578,1,-77,9
41033781,1,-77,9
41034031,1,-78,9
41034140,1,-78,10
41034359,1,-78,9
41034593,1,-79,10
41034781,1,-79,8
41035031,1,-79,10
41035140,1,-78,10
41035468,1,-78,10
41035640,1,-79,10
41035781,1,-79,10
41036140,1,-79,10
41036343,1,-79,10
41036578,1,-79,10
41036781,1,-79,9
41037031,1,-79,10
41037140,1,-79,9
41037468,1,-79,10
41037578,1,-79,9
41037781,1,-79,9
41038031,1,-78,9
41038140,1,-79,9
41038343,1,-78,9
41038578,1,-79,8
41038781,1,-79,10
41039031,1,-78,10
41039140,1,-78,8
41039468,1,-79,8
41039578,1,-79,8
41039781,1,-79,9
41040031,1,-79,8
41040140,1,-78,9
41040468,1,-76,11
41040578,1,-76,12
41040750,1,-75,11
41041031,1,-75,11
41041140,1,-75,11
41041343,1,-74,10
41041578,1,-74,11
41041781,1,-74,14
41042031,1,-74,14
41042140,1,-76,12
41042343,1,-76,11
41042593,1,-76,13
41042781,1,-76,12
41043031,1,-76,12
41043140,1,-75,13
41043468,1,-76,11
41043578,1,-76,11
41043781,1,-76,10
41044031,1,-76,11
41044140,1,-76,10
41044343,1,-75,10
41044578,1,-74,11
41044781,1,-75,11
41044984,1,-75,11
41045140,1,-74,14
41045468,1,-75,13
41045578,1,-74,11
41045781,1,-75,11
41046031,1,-76,10
41046140,1,-75,12
41046343,1,-76,11
41046578,1,-76,12
41046781,1,-76,12
41047031,1,-76,12
41047140,1,-76,12
41047468,1,-75,13
41047578,1,-76,13
41047781,1,-77,11
41048031,1,-78,12
41048140,1,-77,11
41048343,1,-77,11
41048578,1,-76,11
41048781,1,-76,10
41049031,1,-76,11
41049140,1,-76,9
41049468,1,-75,11
41049578,1,-75,11
41049781,1,-76,11
41050031,1,-76,10
41050140,1,-76,10
41050343,1,-77,11
41050578,1,-76,10
41050750,1,-76,9
41050984,1,-76,10
41051218,1,-76,9
41051343,1,-76,9
41051578,1,-76,10
41051781,1,-76,9
41052031,1,-76,10
41052140,1,-76,9
41052421,1,-76,9
41052546,1,-76,9
41052859,1,-76,10
41052984,1,-76,10
41053140,1,-76,10
41053468,1,-76,9
41053578,1,-76,10
41053781,1,-76,9
41054031,1,-76,10
41054140,1,-77,9
41054343,1,-76,10
41054578,1,-76,11
41054781,1,-77,10
41055031,1,-75,9
41055140,1,-76,10
41055468,1,-75,11
41055578,1,-77,11
41055781,1,-76,10
41056031,1,-75,9
41056140,1,-76,11
41056453,1,-75,10
41056546,1,-78,9
41056750,1,-79,10
41056984,1,-78,7
41057218,1,-76,9
41057343,1,-76,10
41057578,1,-78,9
41057781,1,-77,10
41058031,1,-79,8
41058140,1,-78,9
41058468,1,-78,10
41058578,1,-77,9
41058906,1,-77,9
41059140,1,-78,9
41059468,1,-78,9
41059578,1,-78,9
41059781,1,-78,9
41060031,1,-78,10
41060140,1,-78,9
41060343,1,-78,10
41060578,1,-77,10
41060750,1,-77,10
41061031,1,-77,10
41061140,1,-78,10
41061468,1,-77,10
41061578,1,-77,10
41061781,1,-77,10
41062031,1,-77,10
41062140,1,-77,9
41062343,1,-76,10
41062578,1,-76,9
41062750,1,-76,9
41063031,1,-77,10
41063140,1,-76,10
41063421,1,-77,10
41063578,1,-77,10
41063781,1,-78,10
41064031,1,-78,9
41064140,1,-77,10
41064468,1,-77,10
41064578,1,-77,11
41064781,1,-77,11
41065031,1,-77,10
41065140,1,-77,11
41065343,1,-77,11
41065578,1,-77,10
41065906,1,-77,10
41066031,1,-77,10
41066218,1,-76,10
41066343,1,-76,10
41066578,1,-77,10
41066781,1,-77,9
41067031,1,-77,8
41067140,1,-77,9
41067578,1,-77,8
41067781,1,-77,9
41068031,1,-77,9
41068140,1,-77,9
41068468,1,-76,9
41068578,1,-77,9
41068781,1,-77,9
41069031,1,-77,9
41069140,1,-77,9
41069468,1,-77,9
41069578,1,-77,10
41069781,1,-77,9
41070140,1,-77,9
41070343,1,-77,10
41070578,1,-77,9
41070750,1,-77,9
41071031,1,-78,8
41071140,1,-77,8
41071468,1,-78,8
41071578,1,-78,8
41071781,1,-78,8
41072031,1,-78,9
41072140,1,-77,10
41072343,1,-77,10
41072578,1,-77,10
41072781,1,-78,9
41073031,1,-77,9
41073140,1,-78,9
41073468,1,-78,10
41073578,1,-79,9
41073781,1,-79,10
41074031,1,-79,9
41074140,1,-78,10
41074343,1,-78,11
41074578,1,-78,10
41074781,1,-78,9
41075031,1,-78,9
41075187,1,-78,9
41075390,1,-78,9
41075546,1,-77,9
41075750,1,-78,9
41075984,1,-77,10
41076140,1,-76,11
41076343,1,-77,10
41076546,1,-77,10
41076750,1,-77,10
41076937,1,-78,11
41077140,1,-77,9
41077343,1,-77,10
41077546,1,-77,11
41077828,1,-76,11
41077953,1,-77,9
41078187,1,-77,10
41078421,1,-77,10
41078546,1,-78,9
41078750,1,-77,10
41079000,1,-78,10
41079187,1,-77,10
41079375,1,-77,10
41079578,1,-77,9
41079906,1,-79,9
41080031,1,-77,10
41080140,1,-79,8
41080343,1,-78,9
41080578,1,-81,8
41080781,1,-81,7
41080984,1,-78,9
41081140,1,-79,8
41081468,1,-79,9
41081593,1,-78,8
41081781,1,-78,10
41082031,1,-79,9
41082140,1,-79,8
41082343,1,-78,11
41082593,1,-76,11
41082781,1,-78,9
41083031,1,-79,11
41083140,1,-79,8
41083468,1,-79,9
41083578,1,-79,9
41083796,1,-80,8
41084031,1,-79,9
41084140,1,-77,11
41084343,1,-77,10
41084609,1,-79,8
41084765,1,-78,9
41084984,1,-79,9
41085218,1,-79,9
41085343,1,-79,9
41085593,1,-79,9
41085781,1,-80,9
41086031,1,-79,8
41086218,1,-78,10
41086343,1,-79,9
41086578,1,-81,10
41086781,1,-79,9
41087031,1,-79,9
41087140,1,-81,7
41087343,1,-79,8
41087578,1,-79,9
41087781,1,-80,7
41088031,1,-80,8
41088140,1,-79,7
41088453,1,-80,8
41088546,1,-80,8
41088750,1,-81,6
41088984,1,-79,8
41089218,1,-79,8
41089421,1,-81,6
41089578,1,-77,10
41089750,1,-79,10
41089953,1,-79,8
41090187,1,-78,8
41090390,1,-79,9
41090640,1,-79,10
41090781,1,-78,10
41091031,1,-79,8
41091140,1,-79,8
41091343,1,-79,9
41091578,1,-79,10
41091781,1,-79,9
41092031,1,-78,10
41092140,1,-79,9
41092343,1,-78,9
41092578,1,-78,11
41092750,1,-78,9
41092953,1,-79,10
41093140,1,-78,9
41093421,1,-78,9
41093546,1,-78,10
41093828,1,-78,11
41093984,1,-79,8
41094187,1,-78,9
41094343,1,-78,9
41094578,1,-79,9
41094781,1,-78,9
41095031,1,-78,10
41095218,1,-78,9
41095343,1,-77,9
41095578,1,-77,8
41095781,1,-77,9
41095984,1,-77,10
41096218,1,-77,11
41096343,1,-77,9
41096578,1,-77,10
41096781,1,-77,12
41097031,1,-77,10
41097140,1,-78,10
41097343,1,-78,10
41097578,1,-78,10
41097781,1,-78,10
41098031,1,-77,10
41098140,1,-77,10
41098343,1,-78,10
41098578,1,-78,9
41098781,1,-78,9
41099031,1,-78,9
41099140,1,-78,9
41099359,1,-78,9
41099593,1,-78,9
41099812,1,-77,9
41100031,1,-78,10
41100140,1,-77,10
41100343,1,-78,10
41100578,1,-76,8
41100781,1,-76,8
41101140,1,-76,8
41101343,1,-76,9
41101578,1,-76,8
41101781,1,-77,8
41102031,1,-77,8
41102218,1,-77,8
41102343,1,-76,8
41102578,1,-77,8
41102781,1,-77,8
41103031,1,-76,8
41103140,1,-77,8
41103421,1,-77,7
41103640,1,-76,7
41103781,1,-77,6
41104031,1,-75,11
41104140,1,-77,9
41104343,1,-76,9
41104578,1,-78,6
41104781,1,-80,6
41105031,1,-77,7
41105140,1,-76,10
41105468,1,-76,9
41105578,1,-75,8
41105781,1,-75,8
41106031,1,-76,8
41106140,1,-76,10
41106343,1,-75,8
41106578,1,-76,9
41106781,1,-75,9
41106984,1,-75,9
41107218,1,-75,9
41107343,1,-75,9
41107578,1,-74,9
41107781,1,-75,10
41108140,1,-75,10
41108468,1,-75,10
41108578,1,-75,11
41108781,1,-75,11
41109031,1,-75,10
41109140,1,-76,9
41109343,1,-75,11
41109578,1,-75,10
41109781,1,-76,10
41110031,1,-78,10
41110140,1,-79,7
41110343,1,-79,7
41110578,1,-78,7
41110781,1,-78,8
41111031,1,-78,8
41111140,1,-77,10
41111343,1,-77,8
41111593,1,-77,9
41111781,1,-77,9
41112031,1,-77,9
41112140,1,-77,9
41112343,1,-77,9
41112578,1,-78,9
41112781,1,-77,9
41113031,1,-77,9
41113140,1,-77,10
41113468,1,-78,10
41113578,1,-78,8
41113781,1,-77,8
41114031,1,-77,8
41114218,1,-76,9
41114343,1,-77,9
41114546,1,-77,9
41114781,1,-76,8
41115140,1,-76,8
41115468,1,-76,9
41115578,1,-77,8
41115796,1,-76,8
41116031,1,-76,10
41116140,1,-76,10
41116343,1,-76,10
41116593,1,-76,10
41116781,1,-78,9
41117031,1,-78,9
